,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
2441,2020024657,4118 E 59th St,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,6,207,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,2/19/2020,8:58 AM,2,2020,RESOL,Y,2/25/2020,2.0,2020.0,6.0,"4118 E 59th St64130
(39.018882, -94.537383)",Jackson,39.018882,-94.537383,37349,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024657
2442,2020026207,4136 N Mersington Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,21,43,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,2/20/2020,9:06 PM,2,2020,RESOL,N,3/12/2020,3.0,2020.0,21.0,"4136 N Mersington Ave64117
(39.169451, -94.534378)",Clay,39.169451,-94.534378,77848,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020026207
2443,2020030588,726 Winchester Ave,Sheffield,L,64125,East,4,PHONE,4440,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/28/2020,3:34 PM,2,2020,RESOL,N,3/4/2020,3.0,2020.0,5.0,"726 Winchester Ave64125
(39.102492, -94.500927)",Jackson,39.102492,-94.500927,5126,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030588
2459,2020029025,2217 Lister Ave,East Community Team North,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/26/2020,2:00 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,0.0,"2217 Lister Ave64127
(39.084638, -94.52726)",Jackson,39.084638,-94.52726,18866,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029025
2444,2020030494,1820 Spruce Ave,East Community Team North,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,7,177,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,2/28/2020,2:00 PM,2,2020,RESOL,Y,3/6/2020,3.0,2020.0,7.0,"1820 Spruce Ave64127
(39.089326, -94.532688)",Jackson,39.089326,-94.532688,18336,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020030494
2446,2020024812,3509 Benton Blvd,Oak Park Northwest,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,184,4,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Work Without Permit,2/19/2020,11:11 AM,2,2020,RESOL,Y,8/21/2020,8.0,2020.0,184.0,"3509 Benton Blvd64128
(39.061995, -94.545939)",Jackson,39.061995,-94.545939,28469,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024812
2447,2020003488,701 Benton Blvd,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,152,3,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,1/8/2020,9:50 PM,1,2020,RESOL,Y,6/8/2020,6.0,2020.0,152.0,"701 Benton Blvd64124
(39.104035, -94.543812)",Jackson,39.104035,-94.543812,10410,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003488
2448,2020001385,4030 N Chaumiere Rd,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,26,35,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/4/2020,12:16 AM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,26.0,"4030 N Chaumiere Rd64117
(39.167699, -94.540498)",Clay,39.167699,-94.540498,220069,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020001385
2449,2020003491,1110 Benton Blvd,Independence Plaza,L,64127,East,3,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,1/8/2020,10:11 PM,1,2020,RESOL,N,1/13/2020,1.0,2020.0,5.0,"1110 Benton Blvd64127
(39.099881, -94.544733)",Jackson,39.099881,-94.544733,10961,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003491
2450,2020003490,815 Benton Blvd,Lykins,L,64124,East,3,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,1/8/2020,9:53 PM,1,2020,RESOL,N,1/13/2020,1.0,2020.0,5.0,"815 Benton Blvd64124
(39.102555, -94.543881)",Jackson,39.102555,-94.543881,10421,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020003490
2451,2020029028,2218 Lister Ave,East Community Team North,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/26/2020,2:01 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,0.0,"2218 Lister Ave64127
(39.084534, -94.527846)",Jackson,39.08453400000001,-94.527846,18959,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029028
2452,2020029029,2216 Lister Ave,East Community Team North,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/26/2020,2:02 PM,2,2020,RESOL,N,2/26/2020,2.0,2020.0,0.0,"2216 Lister Ave64127
(39.084658, -94.527839)",Jackson,39.08465800000001,-94.527839,18960,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020029029
2453,2020000877,3627 NE 41st St,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/3/2020,4:12 AM,1,2020,RESOL,N,1/3/2020,1.0,2020.0,0.0,"3627 NE 41st St64117
(39.168461, -94.537241)",Clay,39.168461,-94.537241,77765,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020000877
2454,2020000849,3314 NE Russell Rd,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,27,65,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,1/3/2020,3:42 AM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,27.0,"3314 NE Russell Rd64117
(39.166736, -94.540695)",Clay,39.166736,-94.540695,77566,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020000849
2455,2020004352,6826 Monroe Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,222,1,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,1/10/2020,1:46 PM,1,2020,RESOL,Y,8/19/2020,8.0,2020.0,222.0,"6826 Monroe Ave64132
(39.001944, -94.544226)",Jackson,39.001944,-94.544226,2261,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004352
2456,2020004252,1709 Elmwood Ave,East Community Team North,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,5,258,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,1/10/2020,10:58 AM,1,2020,RESOL,Y,1/15/2020,1.0,2020.0,5.0,"1709 Elmwood Ave64127
(39.090332, -94.528742)",Jackson,39.090332,-94.528742,18277,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020004252
2457,2020002209,4432 Cloon Ave,Lykins,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,1/7/2020,7:52 AM,1,2020,RESOL,N,1/7/2020,1.0,2020.0,0.0,"4432 Cloon Ave64127
(39.100244, -94.528799)",Jackson,39.100244,-94.528799,8353,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020002209
2445,2020024734,5722 Agnes Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,13,62,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,2/19/2020,10:04 AM,2,2020,RESOL,Y,3/3/2020,3.0,2020.0,13.0,"5722 Agnes Ave64130
(39.021631, -94.551655)",Jackson,39.021631,-94.551655,36715,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020024734
2370,2019210113,1311 Indiana Ave,Lykins,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,77,11,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-Emergency,Emergency,12/30/2019,7:48 AM,12,2019,RESOL,Y,3/16/2020,3.0,2020.0,77.0,"1311 Indiana Ave64127
(39.096738, -94.541958)",Jackson,39.096738,-94.541958,11461,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210113
2369,2020028396,5822 Bellefontaine Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/25/2020,3:21 PM,2,2020,RESOL,N,2/25/2020,2.0,2020.0,0.0,"5822 Bellefontaine Ave64130
(39.020187, -94.550236)",Jackson,39.020187,-94.550236,36834,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020028396
2368,2019210506,3423 Euclid Ave,Key Coalition,L,64109,Central,3,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/30/2019,1:24 PM,12,2019,OPEN,Y,,,,,"3423 Euclid Ave64109
(39.063738, -94.559756)",Jackson,39.063738,-94.559756,126413,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019210506
2281,2020017150,4212 E 7th St,Lykins,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,2/4/2020,9:04 AM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,0.0,"4212 E 7th St64124
(39.104125, -94.532355)",Jackson,39.104125,-94.532355,8008,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017150
2282,2020014979,4405 Blue Pkwy,Mount Cleveland,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,77,11,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,1/30/2020,11:12 AM,1,2020,RESOL,Y,4/16/2020,4.0,2020.0,77.0,"4405 Blue Pkwy64130
(39.033109, -94.53529)",Jackson,39.033109,-94.53529,237710,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020014979
2283,2020016608,2829 Wabash Ave,Key Coalition,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,59,9,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/3/2020,12:08 PM,2,2020,RESOL,Y,4/2/2020,4.0,2020.0,59.0,"2829 Wabash Ave64128
(39.074356, -94.553464)",Jackson,39.074356,-94.553464,26535,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016608
2284,2020017923,2346 Topping Ave,South Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/5/2020,10:45 AM,2,2020,RESOL,N,2/10/2020,2.0,2020.0,5.0,"2346 Topping Ave64127
(39.081562, -94.515724)",Jackson,39.081562,-94.515724,20125,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017923
2285,2020000571,3400 Campbell St,North Hyde Park,L,64109,Central,4,EMAIL,248,Property / Buildings / Construction,,6,207,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Work Without Permit,1/2/2020,2:36 PM,1,2020,RESOL,Y,1/8/2020,1.0,2020.0,6.0,"3400 Campbell St64109
(39.065071, -94.574298)",Jackson,39.065071,-94.574298,128542,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020000571
2286,2020001835,6921 Monroe Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,8,161,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/6/2020,11:47 AM,1,2020,RESOL,Y,1/14/2020,1.0,2020.0,8.0,"6921 Monroe Ave64132
(39.000299, -94.543631)",Jackson,39.000299,-94.543631,249781,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020001835
2287,2020008803,4216 E 7th St,Lykins,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,180,424,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,1/21/2020,4:44 PM,1,2020,OPEN,N,,,,,"4216 E 7th St64124
(39.104118, -94.532199)",Jackson,39.104118,-94.532199,8009,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008803
2288,2020008597,6803 Bales Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,43,18,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/21/2020,2:09 PM,1,2020,RESOL,Y,3/4/2020,3.0,2020.0,43.0,"6803 Bales Ave64132
(39.0027, -94.545844)",Jackson,39.0027,-94.545844,2316,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020008597
2289,2020015220,3303 NE 43rd St,Chaumiere,L,64117,Shoal Creek,1,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,1/30/2020,2:11 PM,1,2020,RESOL,N,1/30/2020,1.0,2020.0,0.0,"3303 NE 43rd St64117
(39.17098, -94.540999)",Clay,39.17098,-94.540999,77385,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015220
2290,2020015940,7051 South Benton Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,48,7,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/31/2020,1:44 PM,1,2020,RESOL,Y,3/19/2020,3.0,2020.0,48.0,"7051 South Benton Ave64132
(38.998029, -94.553075)",Jackson,38.998029,-94.553075,2999,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015940
2291,2020015975,6715 College Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,63,8,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/31/2020,2:22 PM,1,2020,RESOL,Y,4/3/2020,4.0,2020.0,63.0,"6715 College Ave64132
(39.004343, -94.548097)",Jackson,39.004343,-94.548097,2694,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015975
2292,2020015878,4209 N Askew Ave,Chaumiere,L,64117,Shoal Creek,1,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,1/31/2020,12:53 PM,1,2020,OPEN,Y,,,,,"4209 N Askew Ave64117
(39.17051, -94.538219)",Clay,39.17051,-94.538219,77688,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015878
2280,2020017161,4118 E 59th St,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,8,161,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,2/4/2020,9:27 AM,2,2020,RESOL,Y,2/12/2020,2.0,2020.0,8.0,"4118 E 59th St64130
(39.018882, -94.537383)",Jackson,39.018882,-94.537383,37349,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020017161
2293,2020015585,6812 Walrond Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,56,13,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/31/2020,8:16 AM,1,2020,RESOL,Y,3/27/2020,3.0,2020.0,56.0,"6812 Walrond Ave64132
(39.002626, -94.550017)",Jackson,39.002626,-94.550017,2758,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015585
2295,2020015658,6212 E 12th St,Sheffield,L,64126,East,4,PHONE,4440,Property / Buildings / Construction,,4,337,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,1/31/2020,9:04 AM,1,2020,RESOL,N,2/4/2020,2.0,2020.0,4.0,"6212 E 12th St64126
(39.097757, -94.509236)",Jackson,39.097757,-94.509236,6034,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015658
2296,2020016032,2829 Wabash Ave,Key Coalition,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,3,467,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,1/31/2020,3:30 PM,1,2020,RESOL,N,2/3/2020,2.0,2020.0,3.0,"2829 Wabash Ave64128
(39.074356, -94.553464)",Jackson,39.074356,-94.553464,26535,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016032
2297,2020001806,6909 Monroe Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/6/2020,11:13 AM,1,2020,RESOL,N,1/6/2020,1.0,2020.0,0.0,"6909 Monroe Ave64132
(39.000606, -94.543617)",Jackson,39.000606,-94.543617,2461,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020001806
2298,2020015643,6212 E 12th St,Sheffield,L,64126,East,4,PHONE,4440,Property / Buildings / Construction,,180,424,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,1/31/2020,8:57 AM,1,2020,OPEN,N,,,,,"6212 E 12th St64126
(39.097757, -94.509236)",Jackson,39.097757,-94.509236,6034,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015643
2299,2020016195,710 Fremont Ave,Sheffield,L,64125,East,4,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/1/2020,4:49 PM,2,2020,OPEN,N,,,,,"710 Fremont Ave64125
(39.103152, -94.507764)",Jackson,39.103152,-94.507764,5466,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016195
2300,2020016192,6409 Independence Ave,Sheffield,L,64125,East,4,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/1/2020,4:42 PM,2,2020,OPEN,N,,,,,"6409 Independence Ave64125
(39.104434, -94.506832)",Jackson,39.10443400000001,-94.506832,5369,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016192
2301,2020016190,631 Ewing Ave,Sheffield,L,64125,East,4,WEB,1030,Property / Buildings / Construction,,3,467,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/1/2020,4:22 PM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,3.0,"631 Ewing Ave64125
(39.103467, -94.502504)",Jackson,39.103467,-94.502504,5047,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016190
2302,2020016199,2045 Lister Ave,East Community Team North,L,64127,East,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/1/2020,5:21 PM,2,2020,OPEN,N,,,,,"2045 Lister Ave64127
(39.085476, -94.52722)",Jackson,39.085476,-94.52722,18873,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016199
2303,2020016149,5724 E 12th St,Sheffield,L,64127,East,4,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Graffiti,2/1/2020,12:47 AM,2,2020,RESOL,N,2/6/2020,2.0,2020.0,5.0,"5724 E 12th St64127
(39.097767, -94.514832)",Jackson,39.097767,-94.514832,7699,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016149
2304,2020016209,2610 Lockridge St,Santa Fe,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,9,73,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/1/2020,7:31 PM,2,2020,RESOL,Y,2/10/2020,2.0,2020.0,9.0,"2610 Lockridge St64128
(39.076312, -94.551971)",Jackson,39.076312,-94.551971,24511,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016209
2305,2020016191,631 Ewing Ave,Sheffield,L,64125,East,4,WEB,1030,Property / Buildings / Construction,,3,467,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,2/1/2020,4:22 PM,2,2020,RESOL,N,2/4/2020,2.0,2020.0,3.0,"631 Ewing Ave64125
(39.103467, -94.502504)",Jackson,39.103467,-94.502504,5047,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016191
2306,2020016201,1932 Chelsea Ave,East Community Team North,L,64127,East,3,WEB,1030,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,2/1/2020,5:28 PM,2,2020,OPEN,N,,,,,"1932 Chelsea Ave64127
(39.08734, -94.526298)",Jackson,39.08734000000001,-94.526298,18132,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020016201
2294,2020015838,6715 College Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,1/31/2020,12:05 PM,1,2020,RESOL,N,1/31/2020,1.0,2020.0,0.0,"6715 College Ave64132
(39.004343, -94.548097)",Jackson,39.004343,-94.548097,2694,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020015838
